actual dist,angle,var
0.75-1.0,0.0-0.2,0.00166679543554
0.75-1.0,0.0-0.2,0.00125634434201
0.75-1.0,0.2-0.4,0.00195597215903
0.75-1.0,0.4-0.6,0.00098453053009
0.75-1.0,0.6-0.8,0.00130342808343
0.75-1.0,0.8-1.0,0.00091643620375
0.75-1.0,0.8-1.0,0.00136559604254
0.75-1.0,1.0-1.2,0.000953413568296
0.75-1.0,1.2-1.4,0.00114541596433
0.75-1.0,1.2-1.4,0.000730780277735
0.75-1.0,1.2-1.4,0.00147383558305
0.75-1.0,1.4-1.6,0.000787314017626
0.75-1.0,1.4-1.6,0.000902433640609
0.75-1.0,1.4-1.6,0.000841187647463
0.75-1.0,1.2-1.4,0.000991879767113
0.75-1.0,1.0-1.2,0.00118849187822
0.75-1.0,1.0-1.2,0.000560527128448
0.75-1.0,0.8-1.0,0.000375689153172
0.75-1.0,0.8-1.0,0.000351816977692
0.75-1.0,0.8-1.0,0.000401566713762
0.75-1.0,0.6-0.8,0.000342672917056
0.75-1.0,0.6-0.8,0.00106582576387
0.75-1.0,0.4-0.6,0.00101339754941
0.75-1.0,0.2-0.4,0.00168837673677
0.75-1.0,0.2-0.4,0.00207806554882
0.75-1.0,0.0-0.2,0.00235876549436
0.75-1.0,0.0-0.2,0.00221530587169
0.75-1.0,0.0-0.2,0.00242022100328
0.75-1.0,0.0-0.2,0.000869817775388
0.75-1.0,0.2-0.4,0.000824570186187
0.75-1.0,0.2-0.4,0.00114542526257
0.75-1.0,0.4-0.6,0.00118795277143
0.75-1.0,0.6-0.8,0.00156826211035
0.75-1.0,0.6-0.8,0.00253512541863
0.75-1.0,0.8-1.0,0.000946873422755
0.75-1.0,1.0-1.2,0.00106415732068
0.75-1.0,1.2-1.4,0.000355290203334
0.75-1.0,1.2-1.4,0.00107289820032
0.75-1.0,1.4-1.6,0.000629631141661
0.75-1.0,1.4-1.6,0.00097896732848
0.75-1.0,1.4-1.6,0.00180184797741
0.75-1.0,1.2-1.4,0.00124449465299
0.75-1.0,1.0-1.2,0.000767089253142
0.75-1.0,1.0-1.2,0.00175634009933
0.75-1.0,0.8-1.0,0.000835632368893
0.75-1.0,0.6-0.8,0.000835838956365
0.75-1.0,0.4-0.6,0.000651877396108
0.75-1.0,0.2-0.4,0.000501689633641
0.75-1.0,0.2-0.4,0.000362955933336
0.75-1.0,0.0-0.2,0.000495083539544
0.75-1.0,0.0-0.2,0.000779244267306
0.75-1.0,0.0-0.2,0.00171824904212
1.0-1.25,0.0-0.2,0.000921958956149
1.0-1.25,0.2-0.4,0.00053014375744
1.0-1.25,0.2-0.4,0.000788339932361
1.0-1.25,0.4-0.6,0.00100770652069
1.0-1.25,0.6-0.8,0.000406004949881
1.0-1.25,0.6-0.8,0.000407349248717
1.0-1.25,0.8-1.0,0.000951468982138
1.0-1.25,1.0-1.2,0.000659150472444
1.0-1.25,1.2-1.4,0.000331076745196
0.75-1.0,1.4-1.6,0.000907856060849
0.75-1.0,1.4-1.6,0.000825736065305
0.75-1.0,1.2-1.4,0.000718145374769
0.75-1.0,1.2-1.4,0.000659585037254
0.75-1.0,1.0-1.2,0.000542948997462
0.75-1.0,0.8-1.0,0.000649986033071
0.75-1.0,0.8-1.0,0.000300121794838
0.75-1.0,0.6-0.8,0.00067273188256
0.75-1.0,0.6-0.8,0.00107112472632
0.75-1.0,0.4-0.6,0.00181175773725
0.75-1.0,0.2-0.4,0.00271772255601
0.75-1.0,0.2-0.4,0.00227900725315
0.75-1.0,0.0-0.2,0.00254030820038
0.75-1.0,0.0-0.2,0.00165948343884
0.75-1.0,0.0-0.2,0.000457764215514
0.75-1.0,0.2-0.4,0.000466163744605
0.75-1.0,0.4-0.6,0.000553885079812
1.0-1.25,0.4-0.6,0.000547194803018
1.0-1.25,0.6-0.8,0.000918074015926
1.0-1.25,0.8-1.0,0.00101348486715
1.0-1.25,1.0-1.2,0.00133982893593
1.0-1.25,1.0-1.2,0.000540628333436
1.0-1.25,1.0-1.2,0.000425139082672
1.0-1.25,1.2-1.4,0.000913430435585
1.0-1.25,1.4-1.6,0.000734442622624
1.0-1.25,1.4-1.6,0.000677101989432
1.0-1.25,1.4-1.6,0.000695494595845
1.0-1.25,1.2-1.4,0.000560408153885
1.0-1.25,1.0-1.2,0.000486506486131
1.0-1.25,1.0-1.2,0.00022189729409
1.0-1.25,0.6-0.8,0.000578564930341
1.0-1.25,0.6-0.8,0.00151008244438
1.0-1.25,0.4-0.6,0.00175881641613
1.0-1.25,0.4-0.6,0.00110311788726
1.0-1.25,0.2-0.4,0.000888463409912
1.0-1.25,0.2-0.4,0.000679014187481
1.0-1.25,0.0-0.2,0.00085689627979
1.0-1.25,0.0-0.2,0.000607436769762
1.0-1.25,0.0-0.2,0.000725220926861
1.0-1.25,0.0-0.2,0.000754108895037
1.0-1.25,0.0-0.2,0.000688199838375
1.0-1.25,0.2-0.4,0.00055562299798
1.0-1.25,0.2-0.4,0.000407979273102
1.0-1.25,0.4-0.6,0.000663425187623
1.0-1.25,0.6-0.8,0.000730930233575
1.0-1.25,0.6-0.8,0.000551314137143
1.0-1.25,0.8-1.0,0.00159673180537
1.0-1.25,1.0-1.2,0.00103669833681
1.0-1.25,1.2-1.4,0.00154383572729
1.0-1.25,1.2-1.4,0.000952305623259
1.0-1.25,1.4-1.6,0.000678861808888
1.0-1.25,1.4-1.6,0.000697765802802
1.0-1.25,1.4-1.6,0.000286920364168
1.0-1.25,1.2-1.4,0.000632528940185
1.0-1.25,1.0-1.2,0.000505170133672
1.0-1.25,1.0-1.2,0.000651577058317
1.0-1.25,0.8-1.0,0.0010828443586
1.0-1.25,0.6-0.8,0.00123324124974
1.0-1.25,0.6-0.8,0.00062214823792
1.0-1.25,0.4-0.6,0.000559363216778
1.0-1.25,0.2-0.4,0.000492184390511
1.0-1.25,0.0-0.2,0.000865386532584
1.0-1.25,0.0-0.2,0.000702322888861
1.0-1.25,0.0-0.2,0.000955993034798
1.0-1.25,0.0-0.2,0.000805407396377
1.0-1.25,0.2-0.4,0.0013194787771
1.0-1.25,0.4-0.6,0.00150924965702
1.0-1.25,0.6-0.8,0.00113181202887
1.0-1.25,0.8-1.0,0.00124530392906
1.0-1.25,0.8-1.0,0.00117700907333
1.0-1.25,1.0-1.2,0.000879800049717
1.0-1.25,1.2-1.4,0.000649439767019
1.0-1.25,1.2-1.4,0.000970466057518
1.0-1.25,1.4-1.6,0.00191841588127
1.0-1.25,1.4-1.6,0.000978727623058
1.0-1.25,1.2-1.4,0.000756740144115
1.0-1.25,1.0-1.2,0.000413535981753
1.0-1.25,1.0-1.2,0.0017451006203
1.0-1.25,0.8-1.0,0.00124890246343
1.0-1.25,0.6-0.8,0.000210377271227
1.0-1.25,0.4-0.6,0.000413275384169
1.0-1.25,0.4-0.6,0.000714482507872
1.0-1.25,0.2-0.4,0.000669483302033
1.0-1.25,0.0-0.2,0.00121074143785
1.0-1.25,0.0-0.2,0.00111995660705
1.0-1.25,0.0-0.2,0.00157990552096
1.25-1.5,0.0-0.2,0.000563871748534
1.25-1.5,0.0-0.2,0.00042705993596
1.25-1.5,0.2-0.4,0.000384737874189
1.25-1.5,0.4-0.6,0.000709375072187
1.25-1.5,0.6-0.8,0.000414442067891
1.25-1.5,1.0-1.2,0.00128856310353
1.0-1.25,1.2-1.4,0.000966868372791
1.0-1.25,1.2-1.4,0.000860043849607
1.0-1.25,1.4-1.6,0.000226576889616
1.0-1.25,1.4-1.6,0.000662750453513
1.0-1.25,1.2-1.4,0.00117343933161
1.0-1.25,1.2-1.4,0.0011356302362
1.0-1.25,1.0-1.2,0.000526043416548
1.0-1.25,1.0-1.2,0.000933454749478
1.0-1.25,0.8-1.0,0.000473061086111
1.0-1.25,0.6-0.8,0.000606605408656
1.0-1.25,0.4-0.6,0.000915144965208
1.0-1.25,0.4-0.6,0.000684510294628
1.0-1.25,0.2-0.4,0.000708208992437
1.0-1.25,0.0-0.2,0.000514445468226
1.0-1.25,0.0-0.2,0.0007784861086
1.0-1.25,0.0-0.2,0.00046957918508
1.25-1.5,0.0-0.2,0.00144669335739
1.25-1.5,0.0-0.2,0.000779996399711
1.25-1.5,0.2-0.4,0.0012871996323
1.25-1.5,0.4-0.6,0.00234933935536
1.25-1.5,0.6-0.8,0.00100928380484
1.25-1.5,0.8-1.0,0.000811689866293
1.25-1.5,1.0-1.2,0.00110599006835
1.25-1.5,1.2-1.4,0.000712238431073
1.25-1.5,1.2-1.4,0.000652120488936
1.25-1.5,1.4-1.6,0.00112290268689
1.25-1.5,1.4-1.6,0.00147818514179
1.25-1.5,1.2-1.4,0.000610634005391
1.25-1.5,1.0-1.2,0.000920666817209
1.25-1.5,0.8-1.0,0.000610460529956
1.0-1.25,0.8-1.0,0.000265097681192
1.0-1.25,0.6-0.8,0.00100012732376
1.0-1.25,0.4-0.6,0.00154585276375
1.0-1.25,0.2-0.4,0.00107330248327
1.0-1.25,0.2-0.4,0.00128977763252
1.0-1.25,0.0-0.2,0.00150894681243
1.0-1.25,0.0-0.2,0.00120184647598
1.25-1.5,0.0-0.2,0.000230902797828
1.25-1.5,0.2-0.4,0.000325607683665
1.25-1.5,0.4-0.6,0.000573024876609
1.25-1.5,0.6-0.8,0.000514775484247
1.25-1.5,0.8-1.0,0.000373862433486
1.25-1.5,1.0-1.2,0.000447007060672
1.25-1.5,1.2-1.4,0.000608380422553
1.25-1.5,1.4-1.6,0.000464232545247
1.25-1.5,1.4-1.6,0.000280040865796
1.25-1.5,1.4-1.6,0.000560550428329
1.25-1.5,1.2-1.4,0.00195391170684
1.25-1.5,1.0-1.2,0.00152385346689
1.25-1.5,1.0-1.2,0.000712768296288
1.25-1.5,0.8-1.0,0.00131792441166
1.25-1.5,0.6-0.8,0.00153228420158
1.25-1.5,0.6-0.8,0.000912827667814
1.25-1.5,0.4-0.6,0.000354810459325
1.25-1.5,0.4-0.6,0.000530895406919
1.25-1.5,0.2-0.4,0.00042320215632
1.25-1.5,0.2-0.4,0.000347037620643
1.25-1.5,0.0-0.2,0.000513952536627
1.25-1.5,0.0-0.2,0.000866165955629
1.25-1.5,0.0-0.2,0.00158822599197
1.25-1.5,0.0-0.2,0.000721255644777
1.25-1.5,0.2-0.4,0.000692407635292
1.25-1.5,0.6-0.8,0.00135634832937
1.25-1.5,0.8-1.0,0.000925764569275
1.25-1.5,1.0-1.2,0.00170971388349
1.25-1.5,1.0-1.2,0.00117897880143
1.25-1.5,1.2-1.4,0.00071102430366
1.25-1.5,1.4-1.6,0.000573357171675
1.25-1.5,1.4-1.6,0.00112009572224
1.25-1.5,1.4-1.6,0.00104573062466
1.25-1.5,1.2-1.4,0.0010931388611
1.25-1.5,1.0-1.2,0.000823870883327
1.25-1.5,1.0-1.2,0.000665597260789
1.25-1.5,0.8-1.0,0.000279461959227
1.25-1.5,0.6-0.8,0.000239824158739
1.25-1.5,0.6-0.8,0.000689791481762
1.25-1.5,0.4-0.6,0.000810191660703
1.25-1.5,0.4-0.6,0.000674043184228
1.25-1.5,0.2-0.4,0.00062707924751
1.25-1.5,0.2-0.4,0.00177820410795
1.25-1.5,0.0-0.2,0.00181725601597
1.25-1.5,0.0-0.2,0.00170254068789
1.5-1.75,0.0-0.2,0.000810919097297
1.5-1.75,0.2-0.4,0.000620424083257
1.5-1.75,0.2-0.4,0.000571345958765
1.5-1.75,0.4-0.6,0.000313369066644
1.5-1.75,0.6-0.8,0.000353426504086
1.5-1.75,0.8-1.0,0.0013750311216
1.5-1.75,1.0-1.2,0.000497339814662
1.5-1.75,1.2-1.4,0.000884634298187
1.5-1.75,1.2-1.4,0.000710979561581
1.5-1.75,1.4-1.6,0.000348240997477
1.25-1.5,1.4-1.6,0.000668789160719
1.25-1.5,1.4-1.6,0.000775748570032
1.25-1.5,1.2-1.4,0.000420992328282
1.25-1.5,1.0-1.2,0.000578900061191
1.25-1.5,1.0-1.2,0.000647438421314
1.25-1.5,0.8-1.0,0.00152373414884
1.25-1.5,0.6-0.8,0.00136984111805
1.25-1.5,0.4-0.6,0.000977455903462
1.25-1.5,0.2-0.4,0.000625112643655
1.25-1.5,0.2-0.4,0.000298717010474
1.25-1.5,0.0-0.2,0.000369425341672
1.25-1.5,0.0-0.2,0.000226285820965
1.5-1.75,0.0-0.2,0.00150182885094
1.5-1.75,0.2-0.4,0.00149407587531
1.5-1.75,0.4-0.6,0.000743836375706
1.5-1.75,0.4-0.6,0.000961914939559
1.5-1.75,0.6-0.8,0.000511415374653
1.5-1.75,0.8-1.0,0.000704346281102
1.5-1.75,1.0-1.2,0.000992413280338
1.5-1.75,1.2-1.4,0.000849265079057
1.5-1.75,1.2-1.4,0.0006235280322
1.5-1.75,1.4-1.6,0.000671837667851
1.5-1.75,1.4-1.6,0.00185885706313
1.5-1.75,1.4-1.6,0.0011769206376
1.5-1.75,1.2-1.4,0.00101297281177
1.5-1.75,1.0-1.2,0.00112105631625
1.5-1.75,1.0-1.2,0.00167291964896
1.5-1.75,0.8-1.0,0.00105713934927
1.5-1.75,0.6-0.8,0.000402086901749
1.5-1.75,0.6-0.8,0.00023851819067
1.5-1.75,0.4-0.6,0.000648163098789
1.5-1.75,0.2-0.4,0.00119167136133
1.5-1.75,0.2-0.4,0.00105366453117
1.5-1.75,0.0-0.2,0.00176429445214
1.5-1.75,0.0-0.2,0.00177499913858
1.5-1.75,0.0-0.2,0.0016176574447
1.5-1.75,0.0-0.2,0.000957009903979
1.5-1.75,0.2-0.4,0.00109931363507
1.5-1.75,0.4-0.6,0.000684941074505
1.5-1.75,0.4-0.6,0.00037785991791
1.5-1.75,0.6-0.8,0.00046502616356
1.5-1.75,0.8-1.0,0.000683408236013
1.5-1.75,0.8-1.0,0.000608652047177
1.5-1.75,1.0-1.2,0.000614879154148
1.5-1.75,1.2-1.4,0.000653882588661
1.5-1.75,1.2-1.4,0.000630213860221
1.5-1.75,1.4-1.6,0.000575165143416
1.5-1.75,1.4-1.6,0.000358983557439
1.5-1.75,1.2-1.4,0.000378635272638
1.5-1.75,1.2-1.4,0.000235689597192
1.5-1.75,1.0-1.2,0.000348204579413
1.5-1.75,1.0-1.2,0.00033086225078
1.5-1.75,0.8-1.0,0.000307059882335
1.5-1.75,0.8-1.0,0.000604845037474
1.5-1.75,0.6-0.8,0.00109561790359
1.5-1.75,0.6-0.8,0.000981882979205
1.5-1.75,0.4-0.6,0.000969390383087
1.5-1.75,0.2-0.4,0.000946535186629
1.5-1.75,0.2-0.4,0.000703957901652
1.5-1.75,0.0-0.2,0.00044486089092
1.5-1.75,0.0-0.2,0.000293410156201
1.5-1.75,0.0-0.2,0.000818663454807
1.75-2.0,0.0-0.2,0.000638575295033
1.75-2.0,0.0-0.2,0.000415337519793
1.75-2.0,0.2-0.4,0.00031595899225
1.75-2.0,0.4-0.6,0.000895217703357
1.75-2.0,0.4-0.6,0.000584246742885
1.75-2.0,0.6-0.8,0.00088807842515
1.5-1.75,0.8-1.0,0.00053778624776
1.5-1.75,1.0-1.2,0.000904436200244
1.5-1.75,1.2-1.4,0.000500579290899
1.5-1.75,1.2-1.4,0.000533474376123
1.5-1.75,1.4-1.6,0.000471304989754
1.5-1.75,1.4-1.6,0.00070110211893
1.5-1.75,1.2-1.4,0.000348753216978
1.5-1.75,1.2-1.4,0.000556993889445
1.5-1.75,1.0-1.2,0.000365684508342
1.5-1.75,1.0-1.2,0.000407556090861
1.5-1.75,0.8-1.0,0.00057657043955
1.5-1.75,0.6-0.8,0.000328816110584
1.5-1.75,0.6-0.8,0.000245186334115
1.5-1.75,0.4-0.6,0.000310266782146
1.5-1.75,0.4-0.6,0.000456387544867
1.5-1.75,0.2-0.4,0.000548780887529
1.5-1.75,0.2-0.4,0.000492431755877
1.5-1.75,0.0-0.2,0.000709622101052
1.5-1.75,0.0-0.2,0.000995948224437
1.75-2.0,0.0-0.2,0.00139116304189
1.75-2.0,0.2-0.4,0.000712045734291
1.75-2.0,0.2-0.4,0.000462418466759
1.75-2.0,0.4-0.6,0.000466244083958
1.75-2.0,0.6-0.8,0.000426540906614
1.75-2.0,0.8-1.0,0.000711223124864
1.75-2.0,1.0-1.2,0.00150608152548
1.75-2.0,1.0-1.2,0.00157394330533
1.75-2.0,1.2-1.4,0.00141354851062
1.75-2.0,1.4-1.6,0.00175297881515
1.75-2.0,1.4-1.6,0.000841789141705
1.75-2.0,1.2-1.4,0.000380541311735
1.75-2.0,1.2-1.4,0.000306202232877
1.75-2.0,1.0-1.2,0.000328478447912
1.75-2.0,0.8-1.0,0.000329444341312
1.5-1.75,0.6-0.8,0.000510331377888
1.5-1.75,0.6-0.8,0.00135071555456
1.5-1.75,0.4-0.6,0.00157629456463
1.5-1.75,0.4-0.6,0.000816246641081
1.5-1.75,0.2-0.4,0.000718595787334
1.5-1.75,0.0-0.2,0.000983984474029
1.5-1.75,0.0-0.2,0.00103106433925
1.5-1.75,0.0-0.2,0.000595264670164
1.75-2.0,0.0-0.2,0.00131688446054
1.75-2.0,0.2-0.4,0.000853951697969
1.75-2.0,0.2-0.4,0.000685016981943
1.75-2.0,0.4-0.6,0.000765778096591
1.75-2.0,0.6-0.8,0.00123894302645
1.75-2.0,0.6-0.8,0.000499242875123
1.75-2.0,0.8-1.0,0.000475821540815
1.75-2.0,1.0-1.2,0.000374360070124
1.75-2.0,1.0-1.2,0.000460943385126
1.75-2.0,1.2-1.4,0.000615391398508
1.75-2.0,1.2-1.4,0.000495928209249
1.75-2.0,1.4-1.6,0.00101448387538
1.75-2.0,1.4-1.6,0.00151723795228
1.75-2.0,1.4-1.6,0.00225344239907
1.75-2.0,1.2-1.4,0.00149069032814
1.75-2.0,1.0-1.2,0.00182142700434
1.75-2.0,1.0-1.2,0.00278550968106
1.75-2.0,0.8-1.0,0.0034495029738
1.75-2.0,0.8-1.0,0.00264469843542
1.75-2.0,0.8-1.0,0.00146075028972
1.75-2.0,0.6-0.8,0.000426873488221
1.75-2.0,0.4-0.6,0.000337551049436
1.75-2.0,0.4-0.6,0.000417959249792
1.75-2.0,0.2-0.4,0.000475374949143
1.75-2.0,0.0-0.2,0.000651162835435
1.75-2.0,0.0-0.2,0.000615770303082
1.75-2.0,0.0-0.2,0.0005488164236
1.75-2.0,0.0-0.2,0.000344780278408
1.75-2.0,0.0-0.2,0.000304285605184
1.75-2.0,0.2-0.4,0.000312503868232
1.75-2.0,0.4-0.6,0.000710130644432
1.75-2.0,0.6-0.8,0.000672814011514
1.75-2.0,0.8-1.0,0.00139384334293
1.75-2.0,1.0-1.2,0.00125528886467
1.75-2.0,1.0-1.2,0.00164895759775
1.75-2.0,1.2-1.4,0.00108028529826
1.75-2.0,1.4-1.6,0.000770413761383
1.75-2.0,1.4-1.6,0.000702005440348
1.75-2.0,1.4-1.6,0.000545792575959
1.75-2.0,1.4-1.6,0.000394056335035
1.75-2.0,1.2-1.4,0.000364958462756
1.75-2.0,1.0-1.2,0.000185305928879
1.75-2.0,1.0-1.2,0.000211735267705
1.75-2.0,0.8-1.0,0.000268412388128
1.75-2.0,0.6-0.8,0.00129936908107
1.75-2.0,0.6-0.8,0.000881803933858
1.75-2.0,0.4-0.6,0.000930326534773
1.75-2.0,0.2-0.4,0.00126411443027
1.75-2.0,0.2-0.4,0.00125291240791
1.75-2.0,0.0-0.2,0.00108205639731
1.75-2.0,0.0-0.2,0.000771594371682
1.75-2.0,0.0-0.2,0.000802821298135
2.0-2.25,0.0-0.2,0.00166863291059
2.0-2.25,0.0-0.2,0.0010527577566
2.0-2.25,0.2-0.4,0.000863037107829
2.0-2.25,0.4-0.6,0.00160442070226
2.0-2.25,0.4-0.6,0.000930881116377
2.0-2.25,0.6-0.8,0.0011569052237
2.0-2.25,0.8-1.0,0.00102190169074
2.0-2.25,0.8-1.0,0.000202974832608
2.0-2.25,1.0-1.2,0.000565584086097
2.0-2.25,1.2-1.4,0.000561263377233
2.0-2.25,1.2-1.4,0.000482842154685
2.0-2.25,1.4-1.6,0.000554247879539
2.0-2.25,1.4-1.6,0.00118581928298
1.75-2.0,1.4-1.6,0.00121318158373
1.75-2.0,1.2-1.4,0.00118144082315
1.75-2.0,1.2-1.4,0.00145980548015
1.75-2.0,1.0-1.2,0.00111383718646
1.75-2.0,0.8-1.0,0.00122074966841
1.75-2.0,0.8-1.0,0.000862574525185
1.75-2.0,0.6-0.8,0.000762437759649
1.75-2.0,0.6-0.8,0.000594515292626
1.75-2.0,0.4-0.6,0.000812721997271
1.75-2.0,0.2-0.4,0.00144126434812
1.75-2.0,0.2-0.4,0.00155056749033
1.75-2.0,0.0-0.2,0.00194660448933
1.75-2.0,0.0-0.2,0.00153337229436
1.75-2.0,0.0-0.2,0.00140297953555
1.75-2.0,0.0-0.2,0.00110588008309
2.0-2.25,0.0-0.2,0.000727148484727
2.0-2.25,0.0-0.2,0.000659336042822
2.0-2.25,0.2-0.4,0.00050351302042
2.0-2.25,0.4-0.6,0.000179862598106
2.0-2.25,0.4-0.6,0.000461524110966
2.0-2.25,0.6-0.8,0.00036382856846
2.0-2.25,0.8-1.0,0.000200851144168
2.0-2.25,0.8-1.0,0.00110674540236
2.0-2.25,1.0-1.2,0.00084992351353
2.0-2.25,1.2-1.4,0.000736000291679
2.0-2.25,1.2-1.4,0.00127722444056
2.0-2.25,1.4-1.6,0.000838803808452
2.0-2.25,1.4-1.6,0.000434685022912
2.0-2.25,1.4-1.6,0.000491986354855
2.0-2.25,1.4-1.6,0.000261608091105
2.0-2.25,1.4-1.6,0.000529594723161
2.0-2.25,1.2-1.4,0.000308049950487
2.0-2.25,1.2-1.4,0.000431537211571
2.0-2.25,1.0-1.2,0.000458692810245
2.0-2.25,1.0-1.2,0.000271783273872
2.0-2.25,0.8-1.0,0.000511611473409
2.0-2.25,0.6-0.8,0.00116685768917
2.0-2.25,0.6-0.8,0.000810618495332
2.0-2.25,0.4-0.6,0.00154854036532
2.0-2.25,0.4-0.6,0.00128318365653
2.0-2.25,0.2-0.4,0.000778206540456
2.0-2.25,0.2-0.4,0.000500470860259
2.0-2.25,0.0-0.2,0.00030570184326
2.0-2.25,0.0-0.2,0.000508868253479
2.0-2.25,0.0-0.2,0.000487252124181
2.0-2.25,0.0-0.2,0.00122836598774
2.0-2.25,0.0-0.2,0.00118348491132
2.0-2.25,0.2-0.4,0.000930254214238
2.0-2.25,0.4-0.6,0.00137379883289
2.0-2.25,0.6-0.8,0.00132183781396
2.0-2.25,0.6-0.8,0.000650825421973
2.0-2.25,0.8-1.0,0.00043993724335
2.0-2.25,0.8-1.0,0.000326891371766
2.0-2.25,1.0-1.2,0.000349949804173
2.0-2.25,1.2-1.4,0.000492318487851
2.0-2.25,1.2-1.4,0.000594465126033
2.0-2.25,1.4-1.6,0.00056324054446
2.0-2.25,1.4-1.6,0.000633837013538
2.0-2.25,1.4-1.6,0.000983524142743
2.0-2.25,1.4-1.6,0.0011531680183
2.0-2.25,1.2-1.4,0.00111303667999
2.0-2.25,1.2-1.4,0.00136080192595
2.0-2.25,1.0-1.2,0.00180306310394
2.0-2.25,0.8-1.0,0.00123752700188
2.0-2.25,0.8-1.0,0.000975002972609
2.0-2.25,0.6-0.8,0.00040700026302
2.0-2.25,0.6-0.8,0.000260163044624
2.0-2.25,0.4-0.6,0.000633273800861
2.0-2.25,0.4-0.6,0.00125772908021
2.0-2.25,0.2-0.4,0.00115576105981
2.0-2.25,0.2-0.4,0.0019568683426
2.0-2.25,0.0-0.2,0.00170868226576
2.0-2.25,0.0-0.2,0.00229220365254
2.0-2.25,0.0-0.2,0.00210191570296
2.0-2.25,0.0-0.2,0.00129987638307
2.25-2.5,0.0-0.2,0.000648995494374
2.25-2.5,0.0-0.2,0.000786102889737
2.25-2.5,0.2-0.4,0.000819385874152
2.25-2.5,0.2-0.4,0.00105302002094
2.25-2.5,0.4-0.6,0.00072910267902
2.25-2.5,0.6-0.8,0.00045329908379
2.25-2.5,0.6-0.8,0.000279454103678
2.25-2.5,0.8-1.0,0.000530040879702
2.25-2.5,0.8-1.0,0.000581800456172
2.25-2.5,1.0-1.2,0.000994669845792
2.25-2.5,1.0-1.2,0.0010529751657
2.25-2.5,1.2-1.4,0.00102730237059
2.25-2.5,1.2-1.4,0.000374224359956
2.0-2.25,1.4-1.6,0.00049620041368
2.0-2.25,1.4-1.6,0.000989397686659
2.0-2.25,1.4-1.6,0.000819532314021
2.0-2.25,1.4-1.6,0.000915142519641
2.0-2.25,1.2-1.4,0.000301177589632
2.0-2.25,1.2-1.4,0.000362878452361
2.0-2.25,1.0-1.2,0.000336745811485
2.0-2.25,1.0-1.2,0.000509915169258
2.0-2.25,0.8-1.0,0.000471975447842
2.0-2.25,0.6-0.8,0.00056912359026
2.0-2.25,0.6-0.8,0.000923216427952
2.0-2.25,0.4-0.6,0.000764131899521
2.0-2.25,0.2-0.4,0.00063800085145
2.0-2.25,0.2-0.4,0.000689456352171
2.0-2.25,0.2-0.4,0.00074686201237
2.0-2.25,0.0-0.2,0.00116979627231
2.0-2.25,0.0-0.2,0.00118496069523
2.0-2.25,0.0-0.2,0.000678167592078
2.0-2.25,0.0-0.2,0.000791451855469
